k_therm (W/(m*K)),alpha_cte (1/K),E_mod (Pa),Cp_ (J/(kg*K)),rho_ (kg/m^3),Time (s),Temperature (K),von Mises stress (N/m^2)
8.816758117,7.36E-06,4.84E+11,529.4692923,7798.335368,2,671.5795576,1.29E+09
8.816758117,7.36E-06,4.84E+11,529.4692923,7798.335368,2.5,826.641734,1.80E+09
8.816758117,7.36E-06,4.84E+11,529.4692923,7798.335368,3,999.3769136,2.36E+09
8.816758117,7.36E-06,4.84E+11,529.4692923,7798.335368,3.5,1188.41516,2.98E+09
8.816758117,7.36E-06,4.84E+11,529.4692923,7798.335368,4,1392.641742,3.65E+09
8.816758117,7.36E-06,4.84E+11,529.4692923,7798.335368,4.5,1610.990771,4.36E+09
8.816758117,7.36E-06,4.84E+11,529.4692923,7798.335368,5,1836.674965,5.10E+09
8.816758117,7.36E-06,4.84E+11,529.4692923,7798.335368,5.5,2034.634631,5.75E+09
8.816758117,7.36E-06,4.84E+11,529.4692923,7798.335368,6,2205.49018,6.31E+09
8.816758117,7.36E-06,4.84E+11,529.4692923,7798.335368,6.5,2359.777653,6.82E+09
8.816758117,7.36E-06,4.84E+11,529.4692923,7798.335368,7,2501.499104,7.30E+09
8.816758117,7.36E-06,4.84E+11,529.4692923,7798.335368,7.5,2632.95144,7.75E+09
8.816758117,7.36E-06,4.84E+11,529.4692923,7798.335368,8,2756.178077,8.17E+09
8.816758117,7.36E-06,4.84E+11,529.4692923,7798.335368,8.5,2871.874897,8.57E+09
8.816758117,7.36E-06,4.84E+11,529.4692923,7798.335368,9,2981.226319,8.95E+09
8.816758117,7.36E-06,4.84E+11,529.4692923,7798.335368,9.5,3084.10854,9.31E+09
8.816758117,7.36E-06,4.84E+11,529.4692923,7798.335368,10,3182.088044,9.66E+09
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,0,293.1500004,1.085910073
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,0.5,322.074824,8.45E+07
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,1,377.0096843,2.37E+08
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,1.5,450.0982855,4.39E+08
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,2,537.5303256,6.80E+08
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,2.5,636.708541,9.55E+08
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,3,746.0813276,1.26E+09
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,3.5,864.7278081,1.59E+09
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,4,991.445977,1.95E+09
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,4.5,1125.553996,2.33E+09
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,5,1258.161265,2.71E+09
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,5.5,1376.213079,3.06E+09
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,6,1475.120938,3.35E+09
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,6.5,1561.600044,3.61E+09
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,7,1638.560779,3.84E+09
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,7.5,1708.024985,4.06E+09
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,8,1771.342733,4.25E+09
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,8.5,1829.630503,4.43E+09
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,9,1883.727165,4.60E+09
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,9.5,1934.424909,4.76E+09
23.20190384,7.00E-06,4.29E+11,530.1608189,7619.424277,10,1982.211345,4.91E+09
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,0,293.1500003,1.133346851
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,0.5,320.1572317,1.09E+08
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,1,371.1649174,3.07E+08
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,1.5,439.0614968,5.63E+08
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,2,520.6520931,8.70E+08
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,2.5,613.783737,1.22E+09
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,3,717.1318961,1.61E+09
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,3.5,829.8772397,2.03E+09
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,4,950.9334979,2.49E+09
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,4.5,1079.660005,2.98E+09
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,5,1207.765019,3.47E+09
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,5.5,1323.072443,3.92E+09
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,6,1421.120665,4.31E+09
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,6.5,1508.305494,4.66E+09
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,7,1587.137063,4.97E+09
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,7.5,1658.967367,5.27E+09
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,8,1725.033317,5.54E+09
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,8.5,1786.344563,5.79E+09
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,9,1843.534933,6.03E+09
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,9.5,1897.224842,6.26E+09
19.91768537,7.60E-06,5.38E+11,662.0768153,7968.791362,10,1948.05073,6.47E+09
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,0,293.1500004,1.046118773
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,0.5,325.0154885,1.12E+08
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,1,385.0236173,3.14E+08
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,1.5,464.8115205,5.76E+08
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,2,560.748837,8.87E+08
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,2.5,670.4478672,1.24E+09
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,3,792.4403274,1.64E+09
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,3.5,925.807569,2.07E+09
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,4,1069.320414,2.53E+09
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,4.5,1222.240719,3.03E+09
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,5,1374.813627,3.53E+09
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,5.5,1512.708658,3.98E+09
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,6,1630.719545,4.38E+09
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,6.5,1736.348948,4.74E+09
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,7,1832.461921,5.07E+09
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,7.5,1920.591528,5.37E+09
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,8,2002.055581,5.66E+09
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,8.5,2077.854264,5.93E+09
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,9,2148.772409,6.18E+09
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,9.5,2215.56559,6.42E+09
15.19704087,7.10E-06,4.96E+11,619.950146,7938.706535,10,2278.95842,6.64E+09
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,0,293.1500004,1.552010159
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,0.5,326.8703809,1.41E+08
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,1,390.6618605,3.96E+08
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,1.5,475.6021277,7.28E+08
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,2,577.5929922,1.12E+09
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,2.5,694.186807,1.58E+09
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,3,823.0497024,2.08E+09
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,3.5,963.1786476,2.63E+09
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,4,1113.672218,3.23E+09
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,4.5,1273.196913,3.86E+09
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,5,1438.737441,4.52E+09
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,5.5,1580.318716,5.09E+09
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,6,1700.535467,5.59E+09
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,6.5,1806.70194,6.04E+09
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,7,1902.077753,6.44E+09
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,7.5,1988.867291,6.81E+09
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,8,2069.017346,7.16E+09
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,8.5,2143.272366,7.48E+09
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,9,2212.724015,7.78E+09
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,9.5,2277.342864,8.06E+09
16.96692687,8.76E-06,4.84E+11,500.7052402,7982.085467,10,2338.349261,8.33E+09
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,0,293.1500005,1.656931877
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,0.5,336.6396704,1.85E+08
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,1,418.747215,5.20E+08
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,1.5,527.2560864,9.50E+08
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,2,657.9839931,1.46E+09
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,2.5,807.6547782,2.05E+09
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,3,974.1241202,2.69E+09
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,3.5,1155.946417,3.40E+09
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,4,1351.957791,4.17E+09
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,4.5,1561.05275,4.99E+09
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,5,1776.682314,5.84E+09
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,5.5,1965.126862,6.58E+09
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,6,2126.686221,7.23E+09
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,6.5,2271.417578,7.82E+09
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,7,2403.239511,8.36E+09
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,7.5,2524.526495,8.87E+09
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,8,2636.961266,9.34E+09
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,8.5,2742.393425,9.78E+09
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,9,2841.132298,1.02E+10
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,9.5,2934.302969,1.06E+10
10.67995103,7.94E-06,5.35E+11,520.9125386,7193.874727,10,3021.999015,1.10E+10
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,0,293.1500003,1.223272166
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,0.5,342.0991243,2.15E+08
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,1,433.6247862,6.20E+08
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,1.5,553.7151214,1.14E+09
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,2,697.6971773,1.75E+09
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,2.5,862.3032152,2.43E+09
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,3,1045.573056,3.19E+09
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,3.5,1246.264836,4.01E+09
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,4,1463.383072,4.89E+09
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,4.5,1695.983033,5.83E+09
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,5,1936.129965,6.80E+09
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,5.5,2143.79211,7.62E+09
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,6,2328.068963,8.34E+09
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,6.5,2495.916767,9.00E+09
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,7,2651.862391,9.61E+09
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,7.5,2798.32911,1.02E+10
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,8,2936.870466,1.07E+10
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,8.5,3068.579226,1.13E+10
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,9,3194.509876,1.18E+10
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,9.5,3315.135928,1.23E+10
5.841050898,8.06E-06,5.43E+11,644.745868,8121.929687,10,3430.908586,1.27E+10
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,0,293.1500004,1.728289044
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,0.5,321.5410336,1.38E+08
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,1,375.4271174,3.89E+08
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,1.5,447.1459044,7.18E+08
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,2,533.0158303,1.11E+09
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,2.5,630.5220949,1.56E+09
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,3,738.1537251,2.06E+09
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,3.5,855.008348,2.61E+09
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,4,979.9061548,3.19E+09
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,4.5,1112.174521,3.82E+09
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,5,1243.084762,4.44E+09
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,5.5,1359.820359,5.00E+09
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,6,1457.800931,5.49E+09
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,6.5,1543.716655,5.92E+09
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,7,1620.354158,6.30E+09
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,7.5,1689.600895,6.66E+09
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,8,1752.7881,6.98E+09
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,8.5,1810.998022,7.28E+09
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,9,1865.048248,7.56E+09
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,9.5,1915.696886,7.82E+09
22.93975389,9.26E-06,5.40E+11,622.5946406,6788.654186,10,1963.466413,8.07E+09
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,0,293.1500005,1.541896041
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,0.5,324.5473845,1.18E+08
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,1,384.2026388,3.31E+08
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,1.5,463.5474266,6.12E+08
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,2,558.4009537,9.48E+08
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,2.5,666.2525772,1.33E+09
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,3,784.7923819,1.76E+09
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,3.5,913.0690746,2.22E+09
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,4,1050.238126,2.72E+09
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,4.5,1195.060631,3.25E+09
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,5,1344.746489,3.80E+09
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,5.5,1471.471866,4.27E+09
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,6,1577.497827,4.68E+09
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,6.5,1669.817349,5.04E+09
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,7,1751.808405,5.36E+09
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,7.5,1825.734601,5.65E+09
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,8,1893.645197,5.92E+09
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,8.5,1956.23038,6.17E+09
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,9,2014.520772,6.40E+09
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,9.5,2068.63881,6.62E+09
21.81757264,7.27E-06,5.30E+11,576.3075591,6341.081724,10,2119.559821,6.82E+09
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,0,293.1500005,1.425214815
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,0.5,338.8687774,1.61E+08
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,1,425.1544246,4.53E+08
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,1.5,539.1600017,8.29E+08
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,2,676.5060497,1.28E+09
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,2.5,833.7734607,1.78E+09
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,3,1008.728324,2.35E+09
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,3.5,1199.863531,2.97E+09
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,4,1405.9641,3.63E+09
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,4.5,1625.875078,4.35E+09
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,5,1852.725356,5.09E+09
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,5.5,2051.082856,5.74E+09
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,6,2221.23934,6.30E+09
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,6.5,2373.797834,6.81E+09
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,7,2512.86836,7.29E+09
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,7.5,2640.926482,7.73E+09
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,8,2759.721079,8.14E+09
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,8.5,2871.187919,8.53E+09
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,9,2975.625084,8.90E+09
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,9.5,3074.193636,9.25E+09
10.01610463,6.67E-06,5.28E+11,545.1006658,6625.231677,10,3166.999371,9.58E+09
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,0,293.1500003,0.750393875
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,0.5,327.0508349,1.01E+08
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,1,390.5798128,2.84E+08
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,1.5,474.7081984,5.20E+08
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,2,575.7421621,7.99E+08
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,2.5,691.3966485,1.11E+09
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,3,820.313864,1.46E+09
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,3.5,961.6527245,1.85E+09
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,4,1114.271532,2.26E+09
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,4.5,1277.468527,2.70E+09
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,5,1440.972234,3.14E+09
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,5.5,1589.660428,3.54E+09
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,6,1718.048797,3.89E+09
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,6.5,1834.400215,4.21E+09
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,7,1941.58704,4.50E+09
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,7.5,2041.081,4.78E+09
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,8,2134.12081,5.04E+09
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,8.5,2221.584968,5.29E+09
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,9,2304.235468,5.53E+09
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,9.5,2382.807247,5.76E+09
11.295513,6.78E-06,4.35E+11,688.4821236,8340.196985,10,2457.379678,5.97E+09
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,0,293.1500005,1.35438757
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,0.5,330.9931413,1.19E+08
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,1,402.6438907,3.35E+08
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,1.5,498.0528892,6.17E+08
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,2,612.5525563,9.54E+08
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,2.5,743.3448069,1.34E+09
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,3,887.7733541,1.77E+09
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,3.5,1044.704589,2.23E+09
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,4,1213.12209,2.74E+09
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,4.5,1391.52584,3.27E+09
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,5,1576.532234,3.83E+09
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,5.5,1734.5812,4.32E+09
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,6,1868.395704,4.74E+09
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,6.5,1986.267649,5.12E+09
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,7,2091.951317,5.46E+09
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,7.5,2188.022649,5.77E+09
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,8,2276.658003,6.06E+09
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,8.5,2358.653709,6.32E+09
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,9,2435.224282,6.58E+09
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,9.5,2506.49634,6.81E+09
15.59551045,6.10E-06,5.26E+11,569.6233827,6079.461911,10,2573.644762,7.03E+09
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,0,293.1500003,1.182572521
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,0.5,329.6891679,1.61E+08
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,1,398.1483163,4.55E+08
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,1.5,488.7761499,8.33E+08
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,2,597.5974221,1.28E+09
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,2.5,722.1611112,1.78E+09
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,3,861.0155349,2.34E+09
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,3.5,1013.263657,2.96E+09
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,4,1177.687514,3.62E+09
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,4.5,1353.538359,4.32E+09
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,5,1529.75449,5.03E+09
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,5.5,1690.046958,5.67E+09
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,6,1828.522653,6.22E+09
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,6.5,1954.073171,6.73E+09
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,7,2069.831188,7.20E+09
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,7.5,2177.36175,7.65E+09
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,8,2277.991687,8.07E+09
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,8.5,2372.657729,8.47E+09
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,9,2462.079475,8.85E+09
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,9.5,2546.881873,9.21E+09
10.30952778,8.56E-06,5.11E+11,650.8131654,8310.525679,10,2627.788949,9.56E+09
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,0,293.1500004,1.450095341
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,0.5,330.6710838,1.55E+08
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,1,401.3333472,4.34E+08
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,1.5,495.2896885,7.96E+08
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,2,608.2628396,1.23E+09
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,2.5,737.4381476,1.72E+09
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,3,881.0845896,2.26E+09
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,3.5,1038.119277,2.86E+09
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,4,1207.093524,3.50E+09
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,4.5,1387.137646,4.19E+09
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,5,1566.764695,4.88E+09
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,5.5,1729.100504,5.51E+09
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,6,1868.083977,6.06E+09
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,6.5,1992.417015,6.56E+09
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,7,2105.452705,7.01E+09
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,7.5,2209.161895,7.43E+09
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,8,2305.014571,7.83E+09
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,8.5,2394.192473,8.20E+09
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,9,2477.621955,8.55E+09
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,9.5,2556.251675,8.88E+09
12.93202169,9.01E-06,4.59E+11,516.0592547,8084.68148,10,2630.807171,9.19E+09
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,0,293.1500004,1.561168844
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,0.5,322.022633,1.30E+08
